Tipo_Local,Local,Ano,Sexo,Faixa_Etaria,Taxa_Especifica,Taxa_Modificada,Taxa_Bruta,Taxa_Padronizada,Taxa_Padronizada_Por_Sexo,Taxa_Bruta_Por_Sexo,Taxa_Padronizada_Por_Faixa_Etaria,Taxa_Bruta_Por_Faixa_Etaria
UF,AL,2013,Feminino,De 0 a 14 anos,0.225,0.027,4.341,4.639,1.6166128335056094,1.548,0.221431434021759,0.221
UF,AL,2013,Feminino,De 15 a 19 anos,0.61,0.027,4.341,4.639,1.6166128335056094,1.548,3.94824308547513,3.942
UF,AL,2013,Feminino,De 20 a 24 anos,2.667,0.12,4.341,4.639,1.6166128335056094,1.548,6.914751580368081,6.817
UF,AL,2013,Feminino,De 25 a 49 anos,2.149,0.408,4.341,4.639,1.6166128335056094,1.548,6.06769976575853,5.936
UF,AL,2013,Feminino,De 50 a 69 anos,2.503,0.205,4.341,4.639,1.6166128335056094,1.548,6.631284997732458,6.537
UF,AL,2013,Feminino,De 70 ou mais,1.31,0.037,4.341,4.639,1.6166128335056094,1.548,6.7872815932731205,6.807
UF,AL,2013,Masculino,De 0 a 14 anos,0.218,0.027,4.341,4.639,7.774894292340621,7.33,0.221431434021759,0.221
UF,AL,2013,Masculino,De 15 a 19 anos,7.237,0.326,4.341,4.639,7.774894292340621,7.33,3.94824308547513,3.942
UF,AL,2013,Masculino,De 20 a 24 anos,11.155,0.502,4.341,4.639,7.774894292340621,7.33,6.914751580368081,6.817
UF,AL,2013,Masculino,De 25 a 49 anos,10.173,1.851,4.341,4.639,7.774894292340621,7.33,6.06769976575853,5.936
UF,AL,2013,Masculino,De 50 a 69 anos,11.279,0.823,4.341,4.639,7.774894292340621,7.33,6.631284997732458,6.537
UF,AL,2013,Masculino,De 70 ou mais,14.318,0.286,4.341,4.639,7.774894292340621,7.33,6.7872815932731205,6.807
UF,AL,2014,Feminino,De 0 a 14 anos,0.0,0.0,3.585,3.728,2.1022678526430565,2.072,0.3400333582123857,0.339
UF,AL,2014,Feminino,De 15 a 19 anos,3.632,0.16,3.585,3.728,2.1022678526430565,2.072,4.208271327868349,4.208
UF,AL,2014,Feminino,De 20 a 24 anos,2.663,0.12,3.585,3.728,2.1022678526430565,2.072,6.512900201198355,6.439
UF,AL,2014,Feminino,De 25 a 49 anos,3.263,0.62,3.585,3.728,2.1022678526430565,2.072,5.250187107037819,5.179
UF,AL,2014,Feminino,De 50 a 69 anos,0.809,0.066,3.585,3.728,2.1022678526430565,2.072,3.1224577961312936,3.065
UF,AL,2014,Feminino,De 70 ou mais,3.8,0.106,3.585,3.728,2.1022678526430565,2.072,5.133950498730723,5.134
UF,AL,2014,Masculino,De 0 a 14 anos,0.667,0.084,3.585,3.728,5.411452713103692,5.207,0.3400333582123857,0.339
UF,AL,2014,Masculino,De 15 a 19 anos,4.776,0.215,3.585,3.728,5.411452713103692,5.207,4.208271327868349,4.208
UF,AL,2014,Masculino,De 20 a 24 anos,10.356,0.466,3.585,3.728,5.411452713103692,5.207,6.512900201198355,6.439
UF,AL,2014,Masculino,De 25 a 49 anos,7.332,1.334,3.585,3.728,5.411452713103692,5.207,5.250187107037819,5.179
UF,AL,2014,Masculino,De 50 a 69 anos,5.727,0.418,3.585,3.728,5.411452713103692,5.207,3.1224577961312936,3.065
UF,AL,2014,Masculino,De 70 ou mais,6.968,0.139,3.585,3.728,5.411452713103692,5.207,5.133950498730723,5.134
UF,AL,2015,Feminino,De 0 a 14 anos,0.235,0.028,3.506,3.717,1.510533415852419,1.471,0.2309216388820103,0.231
UF,AL,2015,Feminino,De 15 a 19 anos,0.605,0.027,3.506,3.717,1.510533415852419,1.471,1.799856284706052,1.801
UF,AL,2015,Feminino,De 20 a 24 anos,2.647,0.119,3.506,3.717,1.510533415852419,1.471,3.7099387790647738,3.693
UF,AL,2015,Feminino,De 25 a 49 anos,1.773,0.337,3.506,3.717,1.510533415852419,1.471,5.256559998648504,5.126
UF,AL,2015,Feminino,De 50 a 69 anos,2.745,0.225,3.506,3.717,1.510533415852419,1.471,5.166651227019906,5.102
UF,AL,2015,Feminino,De 70 ou mais,1.223,0.034,3.506,3.717,1.510533415852419,1.471,8.547516706256605,8.521
UF,AL,2015,Masculino,De 0 a 14 anos,0.227,0.029,3.506,3.717,6.0102726622441605,5.694,0.2309216388820103,0.231
UF,AL,2015,Masculino,De 15 a 19 anos,2.977,0.134,3.506,3.717,6.0102726622441605,5.694,1.799856284706052,1.801
UF,AL,2015,Masculino,De 20 a 24 anos,4.771,0.215,3.506,3.717,6.0102726622441605,5.694,3.7099387790647738,3.693
UF,AL,2015,Masculino,De 25 a 49 anos,8.906,1.621,3.506,3.717,6.0102726622441605,5.694,5.256559998648504,5.126
UF,AL,2015,Masculino,De 50 a 69 anos,7.893,0.576,3.506,3.717,6.0102726622441605,5.694,5.166651227019906,5.102
UF,AL,2015,Masculino,De 70 ou mais,18.618,0.372,3.506,3.717,6.0102726622441605,5.694,8.547516706256605,8.521
UF,AL,2016,Feminino,De 0 a 14 anos,0.24,0.029,3.37,3.492,1.465607101820943,1.463,0.5886998755881137,0.589
UF,AL,2016,Feminino,De 15 a 19 anos,1.827,0.08,3.37,3.492,1.465607101820943,1.463,3.018330148958606,3.019
UF,AL,2016,Feminino,De 20 a 24 anos,3.277,0.147,3.37,3.492,1.465607101820943,1.463,4.659220766373307,4.642
UF,AL,2016,Feminino,De 25 a 49 anos,1.754,0.333,3.37,3.492,1.465607101820943,1.463,5.300071659916835,5.162
UF,AL,2016,Feminino,De 50 a 69 anos,1.519,0.125,3.37,3.492,1.465607101820943,1.463,3.56667828112231,3.507
UF,AL,2016,Feminino,De 70 ou mais,1.18,0.033,3.37,3.492,1.465607101820943,1.463,2.7564869530454,2.746
UF,AL,2016,Masculino,De 0 a 14 anos,0.924,0.116,3.37,3.492,5.590525816434216,5.424,0.5886998755881137,0.589
UF,AL,2016,Masculino,De 15 a 19 anos,4.192,0.189,3.37,3.492,5.590525816434216,5.424,3.018330148958606,3.019
UF,AL,2016,Masculino,De 20 a 24 anos,6.039,0.272,3.37,3.492,5.590525816434216,5.424,4.659220766373307,4.642
UF,AL,2016,Masculino,De 25 a 49 anos,9.015,1.641,3.37,3.492,5.590525816434216,5.424,5.300071659916835,5.162
UF,AL,2016,Masculino,De 50 a 69 anos,5.872,0.429,3.37,3.492,5.590525816434216,5.424,3.56667828112231,3.507
UF,AL,2016,Masculino,De 70 ou mais,4.924,0.098,3.37,3.492,5.590525816434216,5.424,2.7564869530454,2.746
UF,AL,2017,Feminino,De 0 a 14 anos,0.49,0.059,3.083,3.177,1.6277697582470805,1.63,0.2402003815231349,0.24
UF,AL,2017,Feminino,De 15 a 19 anos,1.234,0.054,3.083,3.177,1.6277697582470805,1.63,1.5286842017508602,1.529
UF,AL,2017,Feminino,De 20 a 24 anos,3.234,0.146,3.083,3.177,1.6277697582470805,1.63,5.573065844326155,5.549
UF,AL,2017,Feminino,De 25 a 49 anos,2.369,0.45,3.083,3.177,1.6277697582470805,1.63,4.444582503050069,4.362
UF,AL,2017,Feminino,De 50 a 69 anos,1.471,0.121,3.083,3.177,1.6277697582470805,1.63,4.08551777773439,4.004
UF,AL,2017,Feminino,De 70 ou mais,0.0,0.0,3.083,3.177,1.6277697582470805,1.63,4.014904673420911,3.976
UF,AL,2017,Masculino,De 0 a 14 anos,0.0,0.0,3.083,3.177,4.782405395907928,4.652,0.2402003815231349,0.24
UF,AL,2017,Masculino,De 15 a 19 anos,1.819,0.082,3.083,3.177,4.782405395907928,4.652,1.5286842017508602,1.529
UF,AL,2017,Masculino,De 20 a 24 anos,7.908,0.356,3.083,3.177,4.782405395907928,4.652,5.573065844326155,5.549
UF,AL,2017,Masculino,De 25 a 49 anos,6.619,1.205,3.083,3.177,4.782405395907928,4.652,4.444582503050069,4.362
UF,AL,2017,Masculino,De 50 a 69 anos,7.029,0.513,3.083,3.177,4.782405395907928,4.652,4.08551777773439,4.004
UF,AL,2017,Masculino,De 70 ou mais,9.535,0.191,3.083,3.177,4.782405395907928,4.652,4.014904673420911,3.976
UF,AL,2018,Feminino,De 0 a 14 anos,0.0,0.0,4.123,4.208,2.059620109766592,2.085,0.122350833539689,0.122
UF,AL,2018,Feminino,De 15 a 19 anos,3.775,0.166,4.123,4.208,2.059620109766592,2.085,3.4304461641066863,3.43
UF,AL,2018,Feminino,De 20 a 24 anos,3.829,0.172,4.123,4.208,2.059620109766592,2.085,7.099388380973776,7.072
UF,AL,2018,Feminino,De 25 a 49 anos,2.505,0.476,4.123,4.208,2.059620109766592,2.085,6.135560077099814,5.989
UF,AL,2018,Feminino,De 50 a 69 anos,2.138,0.175,4.123,4.208,2.059620109766592,2.085,4.550243102594809,4.469
UF,AL,2018,Feminino,De 70 ou mais,2.188,0.061,4.123,4.208,2.059620109766592,2.085,5.149386949991532,5.113
UF,AL,2018,Masculino,De 0 a 14 anos,0.24,0.03,4.123,4.208,6.438145951157278,6.328,0.122350833539689,0.122
UF,AL,2018,Masculino,De 15 a 19 anos,3.091,0.139,4.123,4.208,6.438145951157278,6.328,3.4304461641066863,3.43
UF,AL,2018,Masculino,De 20 a 24 anos,10.364,0.466,4.123,4.208,6.438145951157278,6.328,7.099388380973776,7.072
UF,AL,2018,Masculino,De 25 a 49 anos,9.939,1.809,4.123,4.208,6.438145951157278,6.328,6.135560077099814,5.989
UF,AL,2018,Masculino,De 50 a 69 anos,7.266,0.53,4.123,4.208,6.438145951157278,6.328,4.550243102594809,4.469
UF,AL,2018,Masculino,De 70 ou mais,9.221,0.184,4.123,4.208,6.438145951157278,6.328,5.149386949991532,5.113
UF,AL,2019,Feminino,De 0 a 14 anos,0.254,0.031,3.805,3.856,1.880912646942091,1.901,0.1245120345038291,0.124
UF,AL,2019,Feminino,De 15 a 19 anos,2.582,0.114,3.805,3.856,1.880912646942091,1.901,3.196051353733844,3.197
UF,AL,2019,Feminino,De 20 a 24 anos,2.53,0.114,3.805,3.856,1.880912646942091,1.901,6.068124843685476,6.044
UF,AL,2019,Feminino,De 25 a 49 anos,2.327,0.442,3.805,3.856,1.880912646942091,1.901,5.228908525440826,5.112
UF,AL,2019,Feminino,De 50 a 69 anos,1.728,0.142,3.805,3.856,1.880912646942091,1.901,5.026958829660178,4.909
UF,AL,2019,Feminino,De 70 ou mais,4.206,0.118,3.805,3.856,1.880912646942091,1.901,5.5631093615559095,5.542
UF,AL,2019,Masculino,De 0 a 14 anos,0.0,0.0,3.805,3.856,5.896753002315868,5.87,0.1245120345038291,0.124
UF,AL,2019,Masculino,De 15 a 19 anos,3.801,0.171,3.805,3.856,5.896753002315868,5.87,3.196051353733844,3.197
UF,AL,2019,Masculino,De 20 a 24 anos,9.6,0.432,3.805,3.856,5.896753002315868,5.87,6.068124843685476,6.044
UF,AL,2019,Masculino,De 25 a 49 anos,8.269,1.505,3.805,3.856,5.896753002315868,5.87,5.228908525440826,5.112
UF,AL,2019,Masculino,De 50 a 69 anos,8.741,0.638,3.805,3.856,5.896753002315868,5.87,5.026958829660178,4.909
UF,AL,2019,Masculino,De 70 ou mais,7.429,0.149,3.805,3.856,5.896753002315868,5.87,5.5631093615559095,5.542
UF,AL,2020,Feminino,De 0 a 14 anos,0.0,0.0,4.983,5.018,2.140601673786762,2.178,0.0,0.0
UF,AL,2020,Feminino,De 15 a 19 anos,4.634,0.204,4.983,5.018,2.140601673786762,2.178,6.221264820028992,6.226
UF,AL,2020,Feminino,De 20 a 24 anos,1.264,0.057,4.983,5.018,2.140601673786762,2.178,4.77810362833938,4.759
UF,AL,2020,Feminino,De 25 a 49 anos,2.919,0.555,4.983,5.018,2.140601673786762,2.178,6.854304425782931,6.695
UF,AL,2020,Feminino,De 50 a 69 anos,3.022,0.248,4.983,5.018,2.140601673786762,2.178,7.328098549366787,7.166
UF,AL,2020,Feminino,De 70 ou mais,1.01,0.028,4.983,5.018,2.140601673786762,2.178,7.240155170208263,7.117
UF,AL,2020,Masculino,De 0 a 14 anos,0.0,0.0,4.983,5.018,7.998876325119564,8.03,0.0,0.0
UF,AL,2020,Masculino,De 15 a 19 anos,7.785,0.35,4.983,5.018,7.998876325119564,8.03,6.221264820028992,6.226
UF,AL,2020,Masculino,De 20 a 24 anos,8.286,0.373,4.983,5.018,7.998876325119564,8.03,4.77810362833938,4.759
UF,AL,2020,Masculino,De 25 a 49 anos,10.977,1.998,4.983,5.018,7.998876325119564,8.03,6.854304425782931,6.695
UF,AL,2020,Masculino,De 50 a 69 anos,12.176,0.889,4.983,5.018,7.998876325119564,8.03,7.328098549366787,7.166
UF,AL,2020,Masculino,De 70 ou mais,15.806,0.316,4.983,5.018,7.998876325119564,8.03,7.240155170208263,7.117
UF,AL,2021,Feminino,De 0 a 14 anos,0.523,0.063,4.725,4.729,2.0962048512049227,2.167,0.5112747117857799,0.511
UF,AL,2021,Feminino,De 15 a 19 anos,2.713,0.119,4.725,4.729,2.0962048512049227,2.167,2.680257310916571,2.68
UF,AL,2021,Feminino,De 20 a 24 anos,3.177,0.143,4.725,4.729,2.0962048512049227,2.167,5.753775787855236,5.742
UF,AL,2021,Feminino,De 25 a 49 anos,1.369,0.26,4.725,4.729,2.0962048512049227,2.167,6.257118887771326,6.061
UF,AL,2021,Feminino,De 50 a 69 anos,2.94,0.241,4.725,4.729,2.0962048512049227,2.167,6.589411464495034,6.446
UF,AL,2021,Feminino,De 70 ou mais,8.72,0.244,4.725,4.729,2.0962048512049227,2.167,10.314592973072363,10.275
UF,AL,2021,Masculino,De 0 a 14 anos,0.5,0.063,4.725,4.729,7.457395975604144,7.509,0.5112747117857799,0.511
UF,AL,2021,Masculino,De 15 a 19 anos,2.648,0.119,4.725,4.729,7.457395975604144,7.509,2.680257310916571,2.68
UF,AL,2021,Masculino,De 20 a 24 anos,8.326,0.375,4.725,4.729,7.457395975604144,7.509,5.753775787855236,5.742
UF,AL,2021,Masculino,De 25 a 49 anos,11.378,2.071,4.725,4.729,7.457395975604144,7.509,6.257118887771326,6.061
UF,AL,2021,Masculino,De 50 a 69 anos,10.698,0.781,4.725,4.729,7.457395975604144,7.509,6.589411464495034,6.446
UF,AL,2021,Masculino,De 70 ou mais,12.507,0.25,4.725,4.729,7.457395975604144,7.509,10.314592973072363,10.275
UF,AM,2000,Feminino,De 0 a 14 anos,0.535,0.065,2.685,3.075,1.2085323368748555,1.19,0.3524933399699639,0.355
UF,AM,2000,Feminino,De 15 a 19 anos,1.795,0.079,2.685,3.075,1.2085323368748555,1.19,4.194787242976236,4.181
UF,AM,2000,Feminino,De 20 a 24 anos,4.059,0.183,2.685,3.075,1.2085323368748555,1.19,4.762120990859703,4.758
UF,AM,2000,Feminino,De 25 a 49 anos,0.722,0.137,2.685,3.075,1.2085323368748555,1.19,4.178699519197267,4.292
UF,AM,2000,Feminino,De 50 a 69 anos,1.872,0.154,2.685,3.075,1.2085323368748555,1.19,4.043395117312333,4.192
UF,AM,2000,Feminino,De 70 ou mais,0.0,0.0,2.685,3.075,1.2085323368748555,1.19,0.0,0.0
UF,AM,2000,Masculino,De 0 a 14 anos,0.177,0.022,2.685,3.075,4.998530978732714,4.169,0.3524933399699639,0.355
UF,AM,2000,Masculino,De 15 a 19 anos,6.559,0.295,2.685,3.075,4.998530978732714,4.169,4.194787242976236,4.181
UF,AM,2000,Masculino,De 20 a 24 anos,5.464,0.246,2.685,3.075,4.998530978732714,4.169,4.762120990859703,4.758
UF,AM,2000,Masculino,De 25 a 49 anos,7.8,1.42,2.685,3.075,4.998530978732714,4.169,4.178699519197267,4.292
UF,AM,2000,Masculino,De 50 a 69 anos,6.488,0.474,2.685,3.075,4.998530978732714,4.169,4.043395117312333,4.192
UF,AM,2000,Masculino,De 70 ou mais,0.0,0.0,2.685,3.075,4.998530978732714,4.169,0.0,0.0
UF,AM,2001,Feminino,De 0 a 14 anos,0.353,0.043,3.197,3.394,1.2234685178062694,1.23,0.7067978269856007,0.702
UF,AM,2001,Feminino,De 15 a 19 anos,3.551,0.156,3.197,3.394,1.2234685178062694,1.23,5.024924742432508,5.018
UF,AM,2001,Feminino,De 20 a 24 anos,1.969,0.089,3.197,3.394,1.2234685178062694,1.23,7.598471904755012,7.573
UF,AM,2001,Feminino,De 25 a 49 anos,1.386,0.263,3.197,3.394,1.2234685178062694,1.23,4.369955080855511,4.466
UF,AM,2001,Feminino,De 50 a 69 anos,0.894,0.073,3.197,3.394,1.2234685178062694,1.23,2.9713138730613644,3.114
UF,AM,2001,Feminino,De 70 ou mais,0.0,0.0,3.197,3.394,1.2234685178062694,1.23,0.0,0.0
UF,AM,2001,Masculino,De 0 a 14 anos,1.047,0.132,3.197,3.394,5.636788948379403,5.149,0.7067978269856007,0.702
UF,AM,2001,Masculino,De 15 a 19 anos,6.477,0.291,3.197,3.394,5.636788948379403,5.149,5.024924742432508,5.018
UF,AM,2001,Masculino,De 20 a 24 anos,13.218,0.595,3.197,3.394,5.636788948379403,5.149,7.598471904755012,7.573
UF,AM,2001,Masculino,De 25 a 49 anos,7.496,1.364,3.197,3.394,5.636788948379403,5.149,4.369955080855511,4.466
UF,AM,2001,Masculino,De 50 a 69 anos,5.31,0.388,3.197,3.394,5.636788948379403,5.149,2.9713138730613644,3.114
UF,AM,2001,Masculino,De 70 ou mais,0.0,0.0,3.197,3.394,5.636788948379403,5.149,0.0,0.0
UF,AM,2002,Feminino,De 0 a 14 anos,0.351,0.042,2.659,2.885,0.9015668930568066,0.801,0.4366455834777822,0.435
UF,AM,2002,Feminino,De 15 a 19 anos,1.176,0.052,2.659,2.885,0.9015668930568066,0.801,3.81808314219361,3.808
UF,AM,2002,Feminino,De 20 a 24 anos,0.0,0.0,2.659,2.885,0.9015668930568066,0.801,7.390527254815718,7.364
UF,AM,2002,Feminino,De 25 a 49 anos,1.553,0.295,2.659,2.885,0.9015668930568066,0.801,3.247163694842515,3.301
UF,AM,2002,Feminino,De 50 a 69 anos,0.853,0.07,2.659,2.885,0.9015668930568066,0.801,3.6293375178460536,3.819
UF,AM,2002,Feminino,De 70 ou mais,0.0,0.0,2.659,2.885,0.9015668930568066,0.801,0.0,0.0
UF,AM,2002,Masculino,De 0 a 14 anos,0.519,0.065,2.659,2.885,4.935066609949939,4.5,0.4366455834777822,0.435
UF,AM,2002,Masculino,De 15 a 19 anos,6.421,0.289,2.659,2.885,4.935066609949939,4.5,3.81808314219361,3.808
UF,AM,2002,Masculino,De 20 a 24 anos,14.768,0.665,2.659,2.885,4.935066609949939,4.5,7.390527254815718,7.364
UF,AM,2002,Masculino,De 25 a 49 anos,5.022,0.914,2.659,2.885,4.935066609949939,4.5,3.247163694842515,3.301
UF,AM,2002,Masculino,De 50 a 69 anos,6.755,0.493,2.659,2.885,4.935066609949939,4.5,3.6293375178460536,3.819
UF,AM,2002,Masculino,De 70 ou mais,0.0,0.0,2.659,2.885,4.935066609949939,4.5,0.0,0.0
UF,AM,2003,Feminino,De 0 a 14 anos,0.523,0.063,2.959,3.373,0.7886495553909263,0.85,0.4312368748452333,0.432
UF,AM,2003,Feminino,De 15 a 19 anos,1.171,0.052,2.959,3.373,0.7886495553909263,0.85,4.086610529459793,4.079
UF,AM,2003,Feminino,De 20 a 24 anos,3.119,0.14,2.959,3.373,0.7886495553909263,0.85,5.946997665016497,5.939
UF,AM,2003,Feminino,De 25 a 49 anos,0.426,0.081,2.959,3.373,0.7886495553909263,0.85,3.910536743355821,4.021
UF,AM,2003,Feminino,De 50 a 69 anos,0.813,0.067,2.959,3.373,0.7886495553909263,0.85,4.596006831331407,4.854
UF,AM,2003,Feminino,De 70 ou mais,0.0,0.0,2.959,3.373,0.7886495553909263,0.85,4.14922607780699,4.669
UF,AM,2003,Masculino,De 0 a 14 anos,0.343,0.043,2.959,3.373,6.050081884581732,5.047,0.4312368748452333,0.432
UF,AM,2003,Masculino,De 15 a 19 anos,6.959,0.313,2.959,3.373,6.050081884581732,5.047,4.086610529459793,4.079
UF,AM,2003,Masculino,De 20 a 24 anos,8.77,0.395,2.959,3.373,6.050081884581732,5.047,5.946997665016497,5.939
UF,AM,2003,Masculino,De 25 a 49 anos,7.561,1.376,2.959,3.373,6.050081884581732,5.047,3.910536743355821,4.021
UF,AM,2003,Masculino,De 50 a 69 anos,8.855,0.646,2.959,3.373,6.050081884581732,5.047,4.596006831331407,4.854
UF,AM,2003,Masculino,De 70 ou mais,9.854,0.197,2.959,3.373,6.050081884581732,5.047,4.14922607780699,4.669
UF,AM,2004,Feminino,De 0 a 14 anos,0.87,0.105,3.12,3.518,0.9447850026465772,0.96,0.687493339969964,0.689
UF,AM,2004,Feminino,De 15 a 19 anos,1.165,0.051,3.12,3.518,0.9447850026465772,0.96,3.7723255183973534,3.767
UF,AM,2004,Feminino,De 20 a 24 anos,0.612,0.028,3.12,3.518,0.9447850026465772,0.96,3.684213354368479,3.677
UF,AM,2004,Feminino,De 25 a 49 anos,1.231,0.234,3.12,3.518,0.9447850026465772,0.96,5.270816109465922,5.397
UF,AM,2004,Feminino,De 50 a 69 anos,0.775,0.064,3.12,3.518,0.9447850026465772,0.96,2.57477420252101,2.697
UF,AM,2004,Feminino,De 70 ou mais,0.0,0.0,3.12,3.518,0.9447850026465772,0.96,6.647856841527985,7.462
UF,AM,2004,Masculino,De 0 a 14 anos,0.512,0.065,3.12,3.518,6.185766570357534,5.257,0.687493339969964,0.689
UF,AM,2004,Masculino,De 15 a 19 anos,6.341,0.285,3.12,3.518,6.185766570357534,5.257,3.7723255183973534,3.767
UF,AM,2004,Masculino,De 20 a 24 anos,6.751,0.304,3.12,3.518,6.185766570357534,5.257,3.684213354368479,3.677
UF,AM,2004,Masculino,De 25 a 49 anos,9.503,1.73,3.12,3.518,6.185766570357534,5.257,5.270816109465922,5.397
UF,AM,2004,Masculino,De 50 a 69 anos,4.601,0.336,3.12,3.518,6.185766570357534,5.257,2.57477420252101,2.697
UF,AM,2004,Masculino,De 70 ou mais,15.788,0.316,3.12,3.518,6.185766570357534,5.257,6.647856841527985,7.462
UF,AM,2005,Feminino,De 0 a 14 anos,0.52,0.063,2.806,2.955,0.776289234392837,0.878,0.6005476320802954,0.6
UF,AM,2005,Feminino,De 15 a 19 anos,2.313,0.102,2.806,2.955,0.776289234392837,0.878,4.031739310040915,4.028
UF,AM,2005,Feminino,De 20 a 24 anos,1.809,0.081,2.806,2.955,0.776289234392837,0.878,6.645771798333824,6.638
UF,AM,2005,Feminino,De 25 a 49 anos,0.79,0.15,2.806,2.955,0.776289234392837,0.878,3.639164311245671,3.727
UF,AM,2005,Feminino,De 50 a 69 anos,0.0,0.0,2.806,2.955,0.776289234392837,0.878,2.404716603054732,2.568
UF,AM,2005,Feminino,De 70 ou mais,0.0,0.0,2.806,2.955,0.776289234392837,0.878,2.5525277535687008,2.858
UF,AM,2005,Masculino,De 0 a 14 anos,0.678,0.085,2.806,2.955,5.21144728916615,4.711,0.6005476320802954,0.6
UF,AM,2005,Masculino,De 15 a 19 anos,5.725,0.258,2.806,2.955,5.21144728916615,4.711,4.031739310040915,4.028
UF,AM,2005,Masculino,De 20 a 24 anos,11.474,0.516,2.806,2.955,5.21144728916615,4.711,6.645771798333824,6.638
UF,AM,2005,Masculino,De 25 a 49 anos,6.624,1.206,2.806,2.955,5.21144728916615,4.711,3.639164311245671,3.727
UF,AM,2005,Masculino,De 50 a 69 anos,5.112,0.373,2.806,2.955,5.21144728916615,4.711,2.404716603054732,2.568
UF,AM,2005,Masculino,De 70 ou mais,6.062,0.121,2.806,2.955,5.21144728916615,4.711,2.5525277535687008,2.858
UF,AM,2006,Feminino,De 0 a 14 anos,0.69,0.083,2.991,3.282,1.2479400673678227,1.228,0.4238869370511764,0.426
UF,AM,2006,Feminino,De 15 a 19 anos,1.146,0.05,2.991,3.282,1.2479400673678227,1.228,3.716552959888273,3.708
UF,AM,2006,Feminino,De 20 a 24 anos,2.983,0.134,2.991,3.282,1.2479400673678227,1.228,6.564663296500277,6.562
UF,AM,2006,Feminino,De 25 a 49 anos,1.333,0.253,2.991,3.282,1.2479400673678227,1.228,4.077652627562679,4.162
UF,AM,2006,Feminino,De 50 a 69 anos,1.404,0.115,2.991,3.282,1.2479400673678227,1.228,4.014284121743096,4.191
UF,AM,2006,Feminino,De 70 ou mais,0.0,0.0,2.991,3.282,1.2479400673678227,1.228,2.4451548441064737,2.731
UF,AM,2006,Masculino,De 0 a 14 anos,0.168,0.021,2.991,3.282,5.390917821385821,4.732,0.4238869370511764,0.426
UF,AM,2006,Masculino,De 15 a 19 anos,6.249,0.281,2.991,3.282,5.390917821385821,4.732,3.716552959888273,3.708
UF,AM,2006,Masculino,De 20 a 24 anos,10.14,0.456,2.991,3.282,5.390917821385821,4.732,6.564663296500277,6.562
UF,AM,2006,Masculino,De 25 a 49 anos,6.953,1.265,2.991,3.282,5.390917821385821,4.732,4.077652627562679,4.162
UF,AM,2006,Masculino,De 50 a 69 anos,6.953,0.508,2.991,3.282,5.390917821385821,4.732,4.014284121743096,4.191
UF,AM,2006,Masculino,De 70 ou mais,5.807,0.116,2.991,3.282,5.390917821385821,4.732,2.4451548441064737,2.731
UF,AM,2007,Feminino,De 0 a 14 anos,0.515,0.062,3.826,3.888,0.9607218421884072,1.023,0.4227270797054846,0.423
UF,AM,2007,Feminino,De 15 a 19 anos,1.133,0.05,3.826,3.888,0.9607218421884072,1.023,7.371741604588724,7.344
UF,AM,2007,Feminino,De 20 a 24 anos,2.964,0.133,3.826,3.888,0.9607218421884072,1.023,11.542576530474744,11.545
UF,AM,2007,Feminino,De 25 a 49 anos,1.287,0.245,3.826,3.888,0.9607218421884072,1.023,4.380838860428749,4.475
UF,AM,2007,Feminino,De 50 a 69 anos,0.0,0.0,3.826,3.888,0.9607218421884072,1.023,1.8684535108242168,1.995
UF,AM,2007,Feminino,De 70 ou mais,0.0,0.0,3.826,3.888,0.9607218421884072,1.023,3.504567550800445,3.907
UF,AM,2007,Masculino,De 0 a 14 anos,0.334,0.042,3.826,3.888,6.915376202393159,6.592,0.4227270797054846,0.423
UF,AM,2007,Masculino,De 15 a 19 anos,13.518,0.608,3.826,3.888,6.915376202393159,6.592,7.371741604588724,7.344
UF,AM,2007,Masculino,De 20 a 24 anos,20.106,0.905,3.826,3.888,6.915376202393159,6.592,11.542576530474744,11.545
UF,AM,2007,Masculino,De 25 a 49 anos,7.622,1.387,3.826,3.888,6.915376202393159,6.592,4.380838860428749,4.475
UF,AM,2007,Masculino,De 50 a 69 anos,3.972,0.29,3.826,3.888,6.915376202393159,6.592,1.8684535108242168,1.995
UF,AM,2007,Masculino,De 70 ou mais,8.323,0.166,3.826,3.888,6.915376202393159,6.592,3.504567550800445,3.907
UF,AM,2008,Feminino,De 0 a 14 anos,0.513,0.062,4.304,4.5,1.7215693627024748,1.71,0.4202172845657359,0.421
UF,AM,2008,Feminino,De 15 a 19 anos,4.475,0.197,4.304,4.5,1.7215693627024748,1.71,7.556338909589764,7.539
UF,AM,2008,Feminino,De 20 a 24 anos,3.541,0.159,4.304,4.5,1.7215693627024748,1.71,9.41518803609337,9.422
UF,AM,2008,Feminino,De 25 a 49 anos,1.599,0.304,4.304,4.5,1.7215693627024748,1.71,6.046118652417395,6.179
